file_name,base_table_id,merged_table_id,ml,cr_used,action,status
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_147,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_148,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_149,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_150,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_151,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_152,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_153,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_154,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_155,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_156,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_157,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_146,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_158,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_159,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_160,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_164,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_165,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_166,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_167,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_166,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_168,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_169,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_170,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_169,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_171,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_169,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_172,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_175,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_176,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_177,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_178,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_179,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_180,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_179,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_181,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_182,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_183,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_182,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_184,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_182,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_185,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_186,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_187,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_186,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_188,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_186,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_189,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_193,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_194,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_195,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_196,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_197,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_198,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_199,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_192,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_200,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_201,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_202,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_201,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_203,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_201,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_204,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_201,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_205,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_208,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_209,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_210,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_211,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_210,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_212,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_210,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_213,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_214,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_215,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_214,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_216,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_214,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_217,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_218,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_219,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_218,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_220,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_221,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_222,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_229,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_230,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_229,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_231,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_229,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_232,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_229,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_233,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_229,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_234,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_229,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_235,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_236,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_237,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_236,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_238,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_236,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_239,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_236,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_240,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_236,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_241,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_243,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_244,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_245,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_246,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_247,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_248,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_250,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_251,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_250,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_252,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_250,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_253,1,1,merge_first_row_only_drop_intervening_text,merged
2.FCM內控CA---壹、業務及收入循環 ---114.04.md,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_250,2.FCM內控CA---壹、業務及收入循環 ---114.04_table_254,1,1,merge_first_row_only_drop_intervening_text,merged
3.FCM內控CP ---貳、採購及付款循環 ---114.04.md,3.FCM內控CP ---貳、採購及付款循環 ---114.04_table_1,3.FCM內控CP ---貳、採購及付款循環 ---114.04_table_2,1,1,merge_first_row_only_drop_intervening_text,merged
3.FCM內控CP ---貳、採購及付款循環 ---114.04.md,3.FCM內控CP ---貳、採購及付款循環 ---114.04_table_1,3.FCM內控CP ---貳、採購及付款循環 ---114.04_table_3,1,1,merge_first_row_only_drop_intervening_text,merged
3.FCM內控CP ---貳、採購及付款循環 ---114.04.md,3.FCM內控CP ---貳、採購及付款循環 ---114.04_table_1,3.FCM內控CP ---貳、採購及付款循環 ---114.04_table_4,1,1,merge_first_row_only_drop_intervening_text,merged
4.FCM內控CW---參 、薪工循環---114.04.md,4.FCM內控CW---參 、薪工循環---114.04_table_1,4.FCM內控CW---參 、薪工循環---114.04_table_2,1,1,merge_first_row_only_drop_intervening_text,merged
4.FCM內控CW---參 、薪工循環---114.04.md,4.FCM內控CW---參 、薪工循環---114.04_table_1,4.FCM內控CW---參 、薪工循環---114.04_table_3,1,1,merge_first_row_only_drop_intervening_text,merged
4.FCM內控CW---參 、薪工循環---114.04.md,4.FCM內控CW---參 、薪工循環---114.04_table_1,4.FCM內控CW---參 、薪工循環---114.04_table_4,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_1,5.FCM內控CR---肆、融資循環---114.04_table_2,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_1,5.FCM內控CR---肆、融資循環---114.04_table_3,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_1,5.FCM內控CR---肆、融資循環---114.04_table_4,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_1,5.FCM內控CR---肆、融資循環---114.04_table_5,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_6,5.FCM內控CR---肆、融資循環---114.04_table_7,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_6,5.FCM內控CR---肆、融資循環---114.04_table_8,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_6,5.FCM內控CR---肆、融資循環---114.04_table_9,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_10,5.FCM內控CR---肆、融資循環---114.04_table_11,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_10,5.FCM內控CR---肆、融資循環---114.04_table_12,1,1,merge_first_row_only_drop_intervening_text,merged
5.FCM內控CR---肆、融資循環---114.04.md,5.FCM內控CR---肆、融資循環---114.04_table_14,5.FCM內控CR---肆、融資循環---114.04_table_15,1,1,merge_first_row_only_drop_intervening_text,merged
6.FCM內控CF---伍、不動產及設備循環---114.04.md,6.FCM內控CF---伍、不動產及設備循環---114.04_table_1,6.FCM內控CF---伍、不動產及設備循環---114.04_table_2,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_3,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_4,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_5,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_6,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_7,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_8,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_9,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_10,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_11,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_2,7.FCM內控CI---陸、投資循環---114.04_table_12,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_13,7.FCM內控CI---陸、投資循環---114.04_table_14,1,1,merge_first_row_only_drop_intervening_text,merged
7.FCM內控CI---陸、投資循環---114.04.md,7.FCM內控CI---陸、投資循環---114.04_table_15,7.FCM內控CI---陸、投資循環---114.04_table_16,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_3,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_4,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_3,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_5,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_8,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_9,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_11,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_12,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_11,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_13,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_11,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_14,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_11,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_15,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_11,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_16,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_11,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_17,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_18,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_19,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_18,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_20,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_18,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_21,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_18,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_22,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_23,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_24,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_23,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_25,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_23,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_26,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_23,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_27,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_28,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_29,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_28,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_30,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_28,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_31,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_28,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_32,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_28,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_33,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_28,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_34,1,1,merge_first_row_only_drop_intervening_text,merged
8.FCM內控CC---柒、電腦作業與資訊提供---114.04.md,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_28,8.FCM內控CC---柒、電腦作業與資訊提供---114.04_table_35,1,1,merge_first_row_only_drop_intervening_text,merged
